Genera;Species;Autor;Department;Province;Municipal;Location;Year;Colector;Collection;Latitude;Longitude;Lat;Long;High;Fount_Geo;Ecoregion;SubEco;References
Scaptotrigona;Scaptotrigona (Scaptotrigona) yungasensis;Engel, 2022 ;Beni ;General Jose Ballivián Segurola;Reyes;Gualaguagua (Chitihuara);1956;;;-14.343928;-67.28362009;"14°20'38.14""S";"67°17'1.03""W";184;Geo;Sabanas Inundables;SILM;Engel, 2022a
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Cochabamba;Carrasco;Chimore;Yuqui;2007;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Beni ;Vaca Díez;Riberalta;Ivon;1921;W.M. Mann;;-11.128889;-66.130833;"11°7'44""S";"66°7'50.99""W";143;Geo;Sudoeste de la Amazonía;BAIn;Nogueira, 2016
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5607398;-66.9037799;"12°33'38.66""S";"66°54'13.6""W";158;Geo;Sudoeste de la Amazonía;BAIn;Nogueira, 2016
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Santa Cruz;Ichilo;Buena Vista;;1950;Peña L.;;-17.45858458;-63.65885138;"17°27'30.9""S";"63°39'31.86""W";394;Geo-C;Sudoeste de la Amazonía;BAPr;GBIF
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Santa Cruz;Velasco;San Ignacio (San Ignacio de Velasco);Santiago;1959;;;-16.090401;-61.6566508;"16°5'25.44""S";"61°39'23.94""W";406;Geo-C;Bosque Seco Chiquitano;BSChi;GBIF
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);La Paz;Sur Yungas;Chulumani (Villa de la Libertad);Chulumani;;;;-16.4090027;-67.5293213;"16°24'32.4""S";"67°31'45.55""W";1860;Geo-C;Yungas;Yun;GBIF
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);La Paz;Larecaja;Mapiri;;;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Camargo, 1988
Scaura;Scaura (Scaura) latitarsis ;(Friese, 1900);Beni ;Cercado;Trinidad;Área Protegida Municipal Ibaré Mamoré ;2022;Paredes E.;;-14.830533;-64.975783;"14°49'49.91""S";"64°58'32.81""W";166;Original;Sudoeste de la Amazonía;BAIn;Paredes et al., 2022
Scaura;Scaura (Scaura) longula;(Lepeletier, 1836);Beni ;General José Ballivian;Reyes;Mision Cavinas;1922;W.M. Mann;;-12.5607398;-66.9037799;"12°33'38.66""S";"66°54'13.6""W";158;Geo;Sudoeste de la Amazonía;BAIn;Nogueira, 2016
Scaura;Scaura (Scaura) longula;(Lepeletier, 1836);Beni ;Cercado;Trinidad;;;;;-14.87451699;-64.96451702;"14°52'28.26""S";"64°57'52.26""W";160;Geo;Sabanas Inundables;SILM;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;La Paz;Sur Yungas;Palos Blancos;Alto Rio Beni, S of Rio Inicua;1976;Peña L.;;-15.2952614;-67.4743027;"15°17'42.94""S";"67°28'27.48""W";341;Geo-C;Sudoeste de la Amazonía;BASu;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;Cochabamba;Chapare;Villa Tunari;;1949;Zischka, M;;-17.058136;-65.464573;"17°3'29.28""S";"65°27'52.46""W";400;Geo;Sudoeste de la Amazonía;BASu;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;Beni ;Vaca Díez;Riberalta;Ivon;1921;W.M. Mann;;-11.128889;-66.130833;"11°7'44""S";"66°7'50.99""W";143;Geo;Sudoeste de la Amazonía;BAIn;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;Beni ;General Jose Ballivián Segurola;Santa Rosa;Rosario Lake Rogagua;1921;W.M. Mann;;-13.82932821;-66.7211363;"13°49'45.58""S";"66°43'16.09""W";166;Geo;Sabanas Inundables;SILM;Nogueira, 2016
Scaura;Scaura (Scauracea) amazonica ;Nogueira, Oliveira e Oliveira, 2016;Santa Cruz;Ichilo;Buena Vista;Buena Vista;1950;Peña L.;;-17.45858458;-63.65885138;"17°27'30.9""S";"63°39'31.86""W";394;Geo;Sudoeste de la Amazonía;BAPr;Nogueira, 2016
Scaura;Scaura (Schwarzula) timida ;(Silvestri, 1902);Santa Cruz;Ñuflo de Chávez;San Ramon;;1968;Kempff, N.M.;;-16.61605811;-62.49926326;"16°36'57.8""S";"62°29'57.34""W";271;Geo;Cerrado;CeChi;Kempff, 1968
Scaura;Scaura (Schwarzula) timida ;(Silvestri, 1902);Santa Cruz;Ñuflo de Chávez;San Ramon;San Jose;1949;Kerr, W.E.;;-16.86993285;-62.89671424;"16°52'11.75""S";"62°53'48.17""W";245;Geo;Bosque Seco Chiquitano;BSChi;Moure, 1950
Scaura;Scaura (Schwarzula) timida ;(Silvestri, 1902);Santa Cruz;Chiquitos;Roboré;Roboré;1959;;;-18.33017249;-59.75225537;"18°19'48.62""S";"59°45'8.11""W";260;Geo;Cerrado;CeCha;Camargo & Pedro, 2002
Scaura;Scaura (Schwarzula) timida ;(Silvestri, 1902);Cochabamba;Carrasco;Puerto Villarroel;Villa Montes Florida (Ivirgarzama);2021;Cespedes-Llave A.A.;IEB-LAB;-17.057537;-64.996651;"17°3'27.13""S";"64°59'47.94""W";271;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Scaura;Scaura (Schwarzula) timida ;(Silvestri, 1902);Santa Cruz;Ñuflo de Chávez;Concepción;Alta Vista;2022;;;-16.0975833;-61.8910278;"16°5'51.29""S";"61°53'27.7""W";410;Original;Bosque Seco Chiquitano;BSChi;Morón et al., 2023
Tetragona;Tetragona clavipes;(Fabricius, 1804);Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Tetragona;Tetragona clavipes;(Fabricius, 1804);Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Tetragona;Tetragona clavipes;(Fabricius, 1804);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Tetragona;Tetragona clavipes;(Fabricius, 1804);La Paz;Abel Iturralde;Ixiamas;San Pedro (TCO-Tacana);2000;Stierlin, E.;;-13.7312389;-68.0094823;"13°43'52.46""S";"68°0'34.13""W";238;Geo;Cerrado;CePac;Nogueira et al., 2022
Tetragona;Tetragona clavipes;(Fabricius, 1804);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Tetragona;Tetragona clavipes;(Fabricius, 1804);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Charahuilla (Camino entre Cumandaiti y Entrerrillos);2020;Cespedes-Llave A.A.;IEB-LAB;-19.4865173;-63.8701334;"19°29'11.46""S";"63°52'12.48""W";1145;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragona;Tetragona goettei;(Friese, 1900);Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Tetragona;Tetragona goettei;(Friese, 1900);Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Tetragona;Tetragona goettei;(Friese, 1900);Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Tetragona;Tetragona goettei;(Friese, 1900);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Tetragona;Tetragona goettei;(Friese, 1900);La Paz;Larecaja;Mapiri;Mapiri;;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Camargo, 1988
Tetragona;Tetragona goettei;(Friese, 1900);La Paz;Murillo;Nuestra Señora de La Paz;Zongo;;;;-16.100286;-68.052222;"16°6'1.02""S";"68°3'7.99""W";1939;Geo;Yungas;YUN;Camargo, 1988
Tetragona;Tetragona goettei;(Friese, 1900);Beni ;Cercado;Trinidad;Área Protegida Municipal Ibaré Mamoré ;2022;Paredes E.;;-14.830533;-64.975783;"14°49'49.91""S";"64°58'32.81""W";166;Original;Sudoeste de la Amazonía;BAIn;Paredes et al., 2022
Tetragona;Tetragona handlirschii; (Friese, 1900);Cochabamba;Carrasco;Puerto Villarroel;Villa Montes Florida (Ivirgarzama);2021;Cespedes-Llave A.A.;IEB-LAB;-17.057537;-64.996651;"17°3'27.13""S";"64°59'47.94""W";271;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Tetragona;Tetragona truncata ;Moure, 1971;La Paz;Larecaja;Mapiri;Mapiri;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Tetragona;Tetragona truncata ;Moure, 1971;Pando;Federico Román;Santos Mercado;CAPITANIA PUERTO MANU;;;;-9.866238;-66.358332;"9°51'58.45""S";"66°21'29.99""W";110;Geo;Sudoeste de la Amazonía;BAIn;A.B.E.L.H.A., 2016
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);La Paz;Larecaja;Mapiri;Mapiri;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Tarija;Gran Chaco;Villa Montes;ADACHACO (Aguaray, Capirenda, Chimeo, Tahiguati, Tarairí, Tiguipa y Tucainti);2009;;;-21.3009272;-63.432538;"21°18'3.33""S";"63°25'57.13""W";377;Geo;Gran Chaco;Gcha;Clemente & Lahore, 2010
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);La Paz;Abel Iturralde;Ixiamas;Santa Fe;2005;;;-13.768211;-68.1272856;"13°46'5.55""S";"68°7'38.22""W";262;Geo;Cerrado;CePac;Tejada, 2006
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);La Paz;Abel Iturralde;Ixiamas;Carmen Pecha;2003;Copa-Alvaro, M;;-13.76527778;-68.08138889;"13°45'55""S";"68°4'53""W";253;Original;Sudoeste de la Amazonía;BAPr;Copa - Alvaro, 2016
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Cochabamba;Carrasco;Chimore;Yuqui;;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Santa Cruz;Andrés Ibáñez;Porongo (Ayacucho);Potrerillo del Guenda;2015;Townsend;;-17.6488889;-63.4577778;"17°38'55.99""S";"63°27'28""W";379;Original;Sudoeste de la Amazonía;BAPr;Townsend, 2016
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);La Paz;Caranavi;Caranavi;Colonia Villa Exaltación;2010;;;-15.7648816;-67.4677025;"15°45'53.57""S";"67°28'3.72""W";875;Original;Yungas;YUN;Flores, 2016
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Santa Cruz;Cordillera;Charagua;Kopere Loma, La Brecha (Central Intercomunal de la Capitanía de Mujeres de Isoso (CIMCI));2002;Martinez & Cuéllar;;-19.595447;-62.57853;"19°35'43.6""S";"62°34'42.7""W";452;Geo;Gran Chaco;Gcha;Martínez & Cuéllar, 2004
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Hernando Siles;Monteagudo;Alto Divisadero (casa Luis Barriga Dias);2020;Cespedes-Llave A.A.;IEB-LAB;-19.717575;-63.971652;"19°43'3.27""S";"63°58'17.94""W";1368;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Hernando Siles;Monteagudo;Cahuayuri (Mamerto Garnica Ruiz);2020;Cespedes-Llave A.A.;IEB-LAB;-19.765056;-63.967074;"19°45'54.2""S";"63°58'1.46""W";1219;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Hernando Siles;Monteagudo;Santa Rosa (Ervelin Ortega Segovia);2020;Cespedes-Llave A.A.;IEB-LAB;-19.750421;-63.956418;"19°45'1.51""S";"63°57'23.1""W";1214;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Hernando Siles;Monteagudo;Aguadillas (Cecilia Maruli Leon Ochoa;2020;Cespedes-Llave A.A.;IEB-LAB;-19.63819;-63.969651;"19°38'17.48""S";"63°58'10.74""W";1231;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Angostura (Ana Vibanco);2020;Cespedes-Llave A.A.;IEB-LAB;-19.6259062;-63.8028689;"19°37'33.26""S";"63°48'10.32""W";981;Original;Chaco Serrano;ChaS;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Cumandayti (Maria Aide Ortega);2020;Cespedes-Llave A.A.;IEB-LAB;-19.452211;-63.854159;"19°27'7.95""S";"63°51'14.97""W";1044;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Entierrillos;2020;Cespedes-Llave A.A.;IEB-LAB;-19.5173626;-63.8708616;"19°31'2.5""S";"63°52'15.1""W";1198;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Rincon Ticucha (Alicia Santayana);2020;Cespedes-Llave A.A.;IEB-LAB;-19.6025885;-63.8216602;"19°36'9.31""S";"63°49'17.97""W";1094;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);La Paz;Abel Iturralde;San Buenaventura;San Buenaventura (Rurrenabaque);1956;;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";563;Original;Sudoeste de la Amazonía;BASu;GBIF
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Santa Cruz;Chiquitos;Roboré;;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";257;Original;Cerrado;CeCha;GBIF
Tetragonisca;Tetragonisca angustula ;(Latreille, 1811);Beni ;Cercado;Trinidad;Área Protegida Municipal Ibaré Mamoré ;2022;Paredes E.;;-14.830533;-64.975783;"14°49'49.91""S";"64°58'32.81""W";166;Original;Sudoeste de la Amazonía;BAIn;Paredes et al., 2022
Tetragonisca;Tetragonisca fiebrigi ;(Schwarz, 1938);Santa Cruz;Ñuflo de Chávez;Concepción;Alta Vista;2022;;;-16.0975833;-61.8910278;"16°5'51.29""S";"61°53'27.7""W";410;Original;Bosque Seco Chiquitano;BSChi;Morón et al., 2023
Tetragonisca;Tetragonisca fiebrigi ;(Schwarz, 1938);Santa Cruz;Chiquitos;San José;San Jose de Chiquitos;1949;Kerr, W.E.;;-17.84344884;-60.73390291;"17°50'36.41""S";"60°44'2.05""W";294;Geo;Cerrado;CeCha;Moure, 1950
Tetragonisca;Tetragonisca fiebrigi ;(Schwarz, 1938);Santa Cruz;Ichilo;San Carlos;;;Ferrufino, U;;-17.4105038;-63.7282753;"17°24'37.81""S";"63°43'41.79""W";319;Geo;Bosque Seco Chiquitano;BSChi;Ferrufino, 2013
Tetragonisca;Tetragonisca fiebrigi ;(Schwarz, 1938);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Tetragonisca;Tetragonisca fiebrigi ;(Schwarz, 1938);Chuquisaca;Hernando Siles;Monteagudo;Alto Divisadero (casa Luis Barriga Dias);2020;Cespedes-Llave A.A.;IEB-LAB;-19.717575;-63.971652;"19°43'3.27""S";"63°58'17.94""W";1368;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);La Paz;Abel Iturralde;Ixiamas;Santa Fe;2005;;;-13.768211;-68.1272856;"13°46'5.55""S";"68°7'38.22""W";262;Geo;Cerrado;CePac;Tejada, 2006
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);La Paz;Sur Yungas;Palos Blancos;Alto Rio Beni, S of Rio Inicua;1976;Peña L.;;-15.2999131;-67.4564639;"15°17'59.68""S";"67°27'23.27""W";345;Geo-C;Sudoeste de la Amazonía;BASu;GBIF
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);La Paz;Larecaja;Mapiri;near mouth of Rio Mapiri;1921;W.M. Mann;;-15.2967821;-68.2669697;"15°17'48.41""S";"68°16'1.09""W";643;Geo-C;Yungas;YUN;GBIF
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);Cochabamba;Carrasco;Puerto Villarroel;Rio Sajta (in the 'Chapare');1995;Arriagada;;-16.866667;-64.766667;"16°52'0""S";"64°46'0""W";216;Original;Sudoeste de la Amazonía;BAPr;GBIF
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2018;Giorgia Mocilnik;;-16.913913;-63.459449;"16°54'50.08""S";"63°27'34.01""W";268;Original;Sudoeste de la Amazonía;BAPr;GBIF
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);Santa Cruz;Andrés Ibáñez;El Torno;;2012;;;-17.935288;-63.459449;"17°56'7.03""S";"63°27'34.01""W";920;Original;Sudoeste de la Amazonía;BAPr;GBIF
Tetragonisca;Tetragonisca weyrauchi;(Schwarz, 1943);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Chiquitos;San José;San Jose de Chiquitos;1949;Kerr, W.E.;;-17.84344884;-60.73390291;"17°50'36.41""S";"60°44'2.05""W";294;Geo;Cerrado;CeCha;Moure, 1950
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Cochabamba;Carrasco;Chimore;Rio Chimore (Miison Francisca del Colegio Apostólico de Tarata);1900;Wolfgang Priewasser;;-16.993072;-65.1504048;"16°59'35.05""S";"65°9'1.45""W";243;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;La Paz;Larecaja;Mapiri;;1900;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Schwarz, 1948
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Schwarz, 1948
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;Santa Cruz Jardin Botanico (Botanical Garden);1976;Porter C. & Calmbacher C.;;-17.764977;-63.070324;"17°45'53.91""S";"63°4'13.16""W";94;Geo-C;Gran Chaco;Gcha;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Chiquitos;Roboré;Roboré;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";258;Original;Cerrado;CeCha;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;;;Kempff, N.M.;;-17.8;-63.166667;"17°48'0""S";"63°10'0""W";416;Original;Gran Chaco;Gcha;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;;1968;Ballard J.C. ;;-17.7886;-63.1972;"17°47'18.95""S";"63°11'49.92""W";413;Original;Gran Chaco;Gcha;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Andrés Ibáñez;Porongo;Avenida Primera, Departamento de Santa Cruz, BO;2020;Adler M.;;-17.748355;-63.216505;"17°44'54.07""S";"63°12'59.41""W";414;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Ichilo;Buena Vista;Buena Vista, 3.7 km SSE, Hotel Flora Y Fauna;2002;Leschen, Richard;;-17.499167;-63.5525;"17°29'57""S";"63°33'9""W";386;Original;Bosque Seco Chiquitano;BSChi;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Ichilo;San Juan;San Juan, Bolivia;2021;Kozue Kawakami;;-17.343235;-63.837723;"17°20'35.64""S";"63°50'15.8""W";296;Original;Sudoeste de la Amazonía;BAPr;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Velasco;San Ignacio (San Ignacio de Velasco);2.8 k SSW of San Ignacio;1999;Miller K. B. ;;-16.403056;-60.973889;"16°24'11""S";"60°58'26""W";383;Original;Cerrado;CeChi;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Santa Cruz;Velasco;San Ignacio (San Ignacio de Velasco);1.5 k SE of San Ignacio;1999;Miller K. B. ;;-16.395651;-60.936328;"16°23'44.34""S";"60°56'10.78""W";419;Geo-C;Cerrado;CeChi;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;La Paz;Sur Yungas;Palos Blancos;Alto Rio Beni, S of Rio Inicua;1976;Peña L.;;-15.2952614;-67.4743027;"15°17'42.94""S";"67°28'27.48""W";341;Geo-C;Sudoeste de la Amazonía;BASu;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;La Paz;Sur Yungas;Palos Blancos;Palos Blancos, Alto Rio Beni;1976;Peña L.;;-15.591944;-67.251111;"15°35'30.99""S";"67°15'3.99""W";426;Original;Yungas;YUN;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;La Paz;Larecaja;Guanay;Guanay;1992;Peña L.;;-15.483333;-67.883333;"15°28'59.99""S";"67°52'59.99""W";435;Original;Yungas;YUN;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;Cercado;San Javier;Mansis Yoliví;;;;-14.5;-64.333333;"14°30'0""S";"64°19'59.99""W";170;Original;Sudoeste de la Amazonía;BABSC;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;General José Ballivián;Reyes;Reyes;1956;Peña L.;;-14.305;-67.34;"14°18'17.99""S";"67°20'24""W";190;Original;Sabanas Inundables;SILM;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;Mamoré;San Ramón;Rio Mamore (approx. 10 mi E of San Antonio);1965;John K. Bouseman;;-13.909565;-64.97742;"13°54'34.43""S";"64°58'38.71""W";145;Geo-C;Sabanas Inundables;SILM;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;Vaca Díez;Riberalta;Riberalta;2020;Vincent A. Vos;;-11.007145;-66.071904;"11°0'25.72""S";"66°4'18.85""W";136;Original;Sudoeste de la Amazonía;BAIn;GBIF
Trigona;Trigona (Aphaneura) chanchamayoensis;Schwarz, 1948;Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Trigona;Trigona (Aphaneura) pallens;(Fabricius, 1798);Santa Cruz;Chiquitos;Roboré;;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";259;Original;Cerrado;CeCha;GBIF
